Trade_ID,Date,Bar_Number,Strategy_State,Ticker,Decision,Decision_Reason,Indicator_SMA_fast,Indicator_SMA_slow,Indicator_T_norm,Indicator_z_score,Threshold_leverage_scalar,Threshold_lower_thresh_z,Threshold_upper_thresh_z,Order_Type,Shares,Fill_Price,Position_Value,Slippage,Commission,Portfolio_Value_Before,Portfolio_Value_After,Cash_Before,Cash_After,Allocation_Before,Allocation_After,Cumulative_Return_Pct
325,2018-12-03 06:00:00-08:00,12309,v3.5b Cell 4: Sideways/High,QQQ,SELL,"Kalman T_norm=0.015, SMA_fast=169.45 vs SMA_slow=175.85, z_score=1.018, vol_crush=False",169.44825,175.85064285714284,0.015021096320745522,1.0175606773073882,1.0,0.2,1.0,MARKET,261,172.15767,44933.15187,0.0,2.61,56278.449644358,56230.861514358,11300.319644358,56230.861514358,"CASH: 20.1%, QQQ: 79.9%",CASH: 100.0%,462.30861514358
326,2018-12-03 06:00:00-08:00,12309,v3.5b Cell 4: Sideways/High,TMV,BUY,"Kalman T_norm=0.015, SMA_fast=169.45 vs SMA_slow=175.85, z_score=1.018, vol_crush=False",169.44825,175.85064285714284,0.015021096320745522,1.0175606773073882,1.0,0.2,1.0,MARKET,413,54.329275,22437.990575,0.0,4.13,56230.861514358,56204.315939358,56230.861514358,33788.740939358,CASH: 100.0%,"CASH: 60.1%, TMV: 39.9%",462.04315939358
327,2018-12-19 06:00:00-08:00,12363,v3.5b Cell 6: BearStrong/High,TMV,SELL,"Kalman T_norm=-0.436, SMA_fast=165.98 vs SMA_slow=175.30, z_score=1.364, vol_crush=False",165.97625,175.2995,-0.4357261553895416,1.364042043141116,1.0,0.2,1.0,MARKET,413,46.078875,19030.575375,0.0,4.13,52838.365939358,52815.186314358,33788.740939358,52815.186314358,"CASH: 63.9%, TMV: 36.1%",CASH: 100.0%,428.15186314358
328,2018-12-19 06:00:00-08:00,12363,v3.5b Cell 6: BearStrong/High,TMF,BUY,"Kalman T_norm=-0.436, SMA_fast=165.98 vs SMA_slow=175.30, z_score=1.364, vol_crush=False",165.97625,175.2995,-0.4357261553895416,1.364042043141116,1.0,0.2,1.0,MARKET,109,193.7936,21123.5024,0.0,1.09,52815.186314358,52792.993914358,52815.186314358,31690.593914358,CASH: 100.0%,"CASH: 60.0%, TMF: 40.0%",427.92993914358
329,2019-01-25 06:00:00-08:00,12476,v3.5b Cell 3: Sideways/Low,TMF,SELL,"Kalman T_norm=1.000, SMA_fast=160.18 vs SMA_slow=172.45, z_score=0.896, vol_crush=True",160.1755,172.45442857142856,1.0,0.896103281843502,1.0,0.2,1.0,MARKET,109,188.3115,20525.9535,0.0,1.09,52237.093914358,52215.457414358,31690.593914358,52215.457414358,"CASH: 60.7%, TMF: 39.3%",CASH: 100.0%,422.15457414358
330,2019-01-25 06:00:00-08:00,12476,v3.5b Cell 3: Sideways/Low,TQQQ,BUY,"Kalman T_norm=1.000, SMA_fast=160.18 vs SMA_slow=172.45, z_score=0.896, vol_crush=True",160.1755,172.45442857142856,1.0,0.896103281843502,1.0,0.2,1.0,MARKET,1861,5.600595,10422.707295,0.0,18.61,52215.457414358,52186.435119358,52215.457414358,41774.140119358,CASH: 100.0%,"CASH: 80.0%, TQQQ: 20.0%",421.86435119358
331,2019-01-25 06:00:00-08:00,12476,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=1.000, SMA_fast=160.18 vs SMA_slow=172.45, z_score=0.896, vol_crush=True",160.1755,172.45442857142856,1.0,0.896103281843502,1.0,0.2,1.0,MARKET,252,165.31515,41659.4178,0.0,2.52,52186.435119358,52142.297319358,41774.140119358,112.202319358,"CASH: 80.0%, TQQQ: 20.0%","QQQ: 79.8%, TQQQ: 20.0%",421.42297319358
332,2019-03-18 05:00:00-07:00,12652,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.644, SMA_fast=170.71 vs SMA_slow=170.52, z_score=-0.984, vol_crush=False",170.71224999999998,170.51985714285715,0.6441327169533541,-0.9840019005978453,1.0,0.2,1.0,MARKET,122,178.27155,21749.1291,0.0,1.22,57950.417319358,57927.426419358,112.202319358,21860.111419358,"QQQ: 77.6%, TQQQ: 22.2%","CASH: 37.7%, QQQ: 40.0%, TQQQ: 22.2%",479.27426419358
333,2019-03-18 05:00:00-07:00,12652,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.644, SMA_fast=170.71 vs SMA_slow=170.52, z_score=-0.984, vol_crush=False",170.71224999999998,170.51985714285715,0.6441327169533541,-0.9840019005978453,1.0,0.2,1.0,MARKET,3153,6.921915,21824.797995,0.0,31.53,57927.426419358,57874.093424358,21860.111419358,3.783424358,"CASH: 37.7%, QQQ: 40.0%, TQQQ: 22.2%","QQQ: 40.1%, TQQQ: 59.9%",478.74093424358
334,2019-05-06 05:00:00-07:00,12828,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.042, SMA_fast=183.79 vs SMA_slow=171.03, z_score=-1.093, vol_crush=False",183.7875,171.0307857142857,0.042308901329600995,-1.0926406858105022,1.0,0.2,1.0,MARKET,3429,8.43780375,28933.22905875,0.0,34.29,67045.480924358,66982.228733108,3.783424358,28902.722483108,"QQQ: 36.8%, TQQQ: 63.2%","CASH: 43.1%, QQQ: 36.9%, TQQQ: 20.0%",569.82228733108
335,2019-05-06 05:00:00-07:00,12828,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.042, SMA_fast=183.79 vs SMA_slow=171.03, z_score=-1.093, vol_crush=False",183.7875,171.0307857142857,0.042308901329600995,-1.0926406858105022,1.0,0.2,1.0,MARKET,151,190.12994,28709.62094,0.0,1.51,66982.228733108,66952.037793108,28902.722483108,191.591543108,"CASH: 43.1%, QQQ: 36.9%, TQQQ: 20.0%","QQQ: 79.7%, TQQQ: 20.0%",569.52037793108
336,2019-06-19 05:00:00-07:00,12990,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.057, SMA_fast=182.92 vs SMA_slow=173.68, z_score=-0.193, vol_crush=False",182.925,173.68492857142857,0.05660614630536725,-0.19337263817245,1.0,0.2,1.0,MARKET,142,186.92289,26543.05038,0.0,1.42,65041.364043108,65013.374423108,191.591543108,26733.221923108,"QQQ: 80.8%, TQQQ: 18.9%","CASH: 41.1%, QQQ: 40.0%, TQQQ: 18.9%",550.13374423108
337,2019-06-19 05:00:00-07:00,12990,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.057, SMA_fast=182.92 vs SMA_slow=173.68, z_score=-0.193, vol_crush=False",182.925,173.68492857142857,0.05660614630536725,-0.19337263817245,1.0,0.2,1.0,MARKET,3444,7.7502425,26691.83517,0.0,34.44,65013.374423108,64952.269253108,26733.221923108,6.946753108,"CASH: 41.1%, QQQ: 40.0%, TQQQ: 18.9%","QQQ: 40.0%, TQQQ: 59.9%",549.52269253108
338,2019-08-02 05:00:00-07:00,13147,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=-0.042, SMA_fast=189.34 vs SMA_slow=180.67, z_score=-0.948, vol_crush=False",189.3355,180.674,-0.04209500395137364,-0.9480796548467131,1.0,0.2,1.0,MARKET,3351,7.707285,25827.112035,0.0,33.51,64847.331753108,64787.968788108,6.946753108,25800.548788108,"QQQ: 40.2%, TQQQ: 59.8%","CASH: 39.8%, QQQ: 40.2%, TQQQ: 20.0%",547.87968788108
339,2019-08-02 05:00:00-07:00,13147,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=-0.042, SMA_fast=189.34 vs SMA_slow=180.67, z_score=-0.948, vol_crush=False",189.3355,180.674,-0.04209500395137364,-0.9480796548467131,1.0,0.2,1.0,MARKET,137,187.53735,25692.61695,0.0,1.37,64787.968788108,64760.931838108,25800.548788108,106.561838108,"CASH: 39.8%, QQQ: 40.2%, TQQQ: 20.0%","QQQ: 79.8%, TQQQ: 20.0%",547.60931838108
340,2019-09-09 05:00:00-07:00,13271,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.085, SMA_fast=188.72 vs SMA_slow=184.20, z_score=0.397, vol_crush=False",188.7225,184.20264285714285,0.08468138036858137,0.39675391182786385,1.0,0.2,1.0,MARKET,137,190.99881,26166.83697,0.0,1.37,66382.901838108,66355.338808108,106.561838108,26272.028808108,"QQQ: 79.5%, TQQQ: 20.3%","CASH: 39.6%, QQQ: 40.1%, TQQQ: 20.4%",563.55338808108
341,2019-09-09 05:00:00-07:00,13271,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.085, SMA_fast=188.72 vs SMA_slow=184.20, z_score=0.397, vol_crush=False",188.7225,184.20264285714285,0.08468138036858137,0.39675391182786385,1.0,0.2,1.0,MARKET,3256,8.05805,26237.0108,0.0,32.56,66355.338808108,66296.568008108,26272.028808108,2.458008108,"CASH: 39.6%, QQQ: 40.1%, TQQQ: 20.4%","QQQ: 40.1%, TQQQ: 59.9%",562.96568008108
342,2019-09-26 05:00:00-07:00,13342,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.014, SMA_fast=188.09 vs SMA_slow=185.89, z_score=-0.677, vol_crush=True",188.0905,185.89499999999998,0.014373546965700814,-0.6772236814328471,1.0,0.2,1.0,MARKET,3274,7.77846375,25466.6903175,0.0,32.74,64743.635508108,64685.403325608,2.458008108,25436.408325608,"QQQ: 40.7%, TQQQ: 59.3%","CASH: 39.3%, QQQ: 40.7%, TQQQ: 20.0%",546.85403325608
343,2019-09-26 05:00:00-07:00,13342,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.014, SMA_fast=188.09 vs SMA_slow=185.89, z_score=-0.677, vol_crush=True",188.0905,185.89499999999998,0.014373546965700814,-0.6772236814328471,1.0,0.2,1.0,MARKET,134,189.56938,25402.29692,0.0,1.34,64685.403325608,64658.686405608,25436.408325608,32.771405608,"CASH: 39.3%, QQQ: 40.7%, TQQQ: 20.0%","QQQ: 80.0%, TQQQ: 20.0%",546.58686405608
344,2019-10-15 05:00:00-07:00,13408,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.065, SMA_fast=188.96 vs SMA_slow=186.83, z_score=-0.230, vol_crush=False",188.9625,186.83271428571427,0.0648635319631122,-0.229934845966369,1.0,0.2,1.0,MARKET,135,193.32648,26099.0748,0.0,1.35,66542.131405608,66514.656205608,32.771405608,26130.496205608,"QQQ: 79.4%, TQQQ: 20.6%","CASH: 39.3%, QQQ: 40.2%, TQQQ: 20.6%",565.14656205608
345,2019-10-15 05:00:00-07:00,13408,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.065, SMA_fast=188.96 vs SMA_slow=186.83, z_score=-0.230, vol_crush=False",188.9625,186.83271428571427,0.0648635319631122,-0.229934845966369,1.0,0.2,1.0,MARKET,3164,8.24824,26097.43136,0.0,31.64,66514.656205608,66456.944845608,26130.496205608,1.424845608,"CASH: 39.3%, QQQ: 40.2%, TQQQ: 20.6%","QQQ: 40.2%, TQQQ: 59.8%",564.56944845608
346,2020-01-31 06:00:00-08:00,13776,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=-0.037, SMA_fast=214.60 vs SMA_slow=198.90, z_score=0.063, vol_crush=False",214.59924999999998,198.90064285714286,-0.03682495782514105,0.06277945529910235,1.0,0.2,1.0,MARKET,3345,11.693295,39114.071775,0.0,33.45,86698.004845608,86625.401620608,1.424845608,39082.046620608,"QQQ: 34.9%, TQQQ: 65.1%","CASH: 45.1%, QQQ: 34.9%, TQQQ: 20.0%",766.25401620608
347,2020-01-31 06:00:00-08:00,13776,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=-0.037, SMA_fast=214.60 vs SMA_slow=198.90, z_score=0.063, vol_crush=False",214.59924999999998,198.90064285714286,-0.03682495782514105,0.06277945529910235,1.0,0.2,1.0,MARKET,178,219.28907,39033.45446,0.0,1.78,86625.401620608,86584.627160608,39082.046620608,46.812160608,"CASH: 45.1%, QQQ: 34.9%, TQQQ: 20.0%","QQQ: 80.0%, TQQQ: 20.0%",765.84627160608
348,2020-02-05 06:00:00-08:00,13790,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.062, SMA_fast=216.29 vs SMA_slow=199.60, z_score=0.224, vol_crush=False",216.29449999999997,199.6047142857143,0.06249816823678348,0.2244223036028842,1.0,0.2,1.0,MARKET,155,227.99178,35338.7259,0.0,1.55,91731.502160608,91694.578060608,46.812160608,35383.988060608,"QQQ: 78.6%, TQQQ: 21.3%","CASH: 38.6%, QQQ: 40.1%, TQQQ: 21.3%",816.94578060608
349,2020-02-05 06:00:00-08:00,13790,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.062, SMA_fast=216.29 vs SMA_slow=199.60, z_score=0.224, vol_crush=False",216.29449999999997,199.6047142857143,0.06249816823678348,0.2244223036028842,1.0,0.2,1.0,MARKET,2669,13.24323,35346.18087,0.0,26.69,91694.578060608,91632.577190608,35383.988060608,11.117190608,"CASH: 38.6%, QQQ: 40.1%, TQQQ: 21.3%","QQQ: 40.1%, TQQQ: 59.9%",816.32577190608
350,2020-02-24 06:00:00-08:00,13848,v3.5b Cell 4: Sideways/High,TQQQ,SELL,"Kalman T_norm=0.047, SMA_fast=223.38 vs SMA_slow=202.99, z_score=1.454, vol_crush=False",223.37549999999996,202.98978571428572,0.04705657813583038,1.4537598246107648,1.0,0.2,1.0,MARKET,4148,13.5039825,56014.51941,0.0,41.48,91725.497190608,91627.946600608,11.117190608,55984.156600608,"QQQ: 38.9%, TQQQ: 61.1%","CASH: 61.1%, QQQ: 38.9%",816.27946600608
351,2020-02-24 06:00:00-08:00,13848,v3.5b Cell 4: Sideways/High,QQQ,SELL,"Kalman T_norm=0.047, SMA_fast=223.38 vs SMA_slow=202.99, z_score=1.454, vol_crush=False",223.37549999999996,202.98978571428572,0.04705657813583038,1.4537598246107648,1.0,0.2,1.0,MARKET,161,221.16861,35608.14621,0.0,1.61,91627.946600608,91590.692810608,55984.156600608,91590.692810608,"CASH: 61.1%, QQQ: 38.9%",CASH: 100.0%,815.90692810608
352,2020-02-24 06:00:00-08:00,13848,v3.5b Cell 4: Sideways/High,TMF,BUY,"Kalman T_norm=0.047, SMA_fast=223.38 vs SMA_slow=202.99, z_score=1.454, vol_crush=False",223.37549999999996,202.98978571428572,0.04705657813583038,1.4537598246107648,1.0,0.2,1.0,MARKET,109,334.5342,36464.2278,0.0,1.09,91590.692810608,91553.175010608,91590.692810608,55125.375010608,CASH: 100.0%,"CASH: 60.2%, TMF: 39.8%",815.53175010608
353,2020-04-14 05:00:00-07:00,14031,v3.5b Cell 3: Sideways/Low,TMF,SELL,"Kalman T_norm=0.294, SMA_fast=199.03 vs SMA_slow=204.59, z_score=2.175, vol_crush=True",199.027,204.5915,0.29362540323764186,2.174603597814658,1.0,0.2,1.0,MARKET,109,412.3872,44950.2048,0.0,1.09,100120.575010608,100074.489810608,55125.375010608,100074.489810608,"CASH: 55.1%, TMF: 44.9%",CASH: 100.0%,900.74489810608
354,2020-04-14 05:00:00-07:00,14031,v3.5b Cell 3: Sideways/Low,TQQQ,BUY,"Kalman T_norm=0.294, SMA_fast=199.03 vs SMA_slow=204.59, z_score=2.175, vol_crush=True",199.027,204.5915,0.29362540323764186,2.174603597814658,1.0,0.2,1.0,MARKET,2499,7.99673875,19983.85013625,0.0,24.99,100074.489810608,100029.535924358,100074.489810608,80065.649674358,CASH: 100.0%,"CASH: 80.0%, TQQQ: 20.0%",900.29535924358
355,2020-04-14 05:00:00-07:00,14031,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.294, SMA_fast=199.03 vs SMA_slow=204.59, z_score=2.175, vol_crush=True",199.027,204.5915,0.29362540323764186,2.174603597814658,1.0,0.2,1.0,MARKET,377,212.07186,79951.09122,0.0,3.77,100029.535924358,99945.894704358,80065.649674358,110.788454358,"CASH: 80.0%, TQQQ: 20.0%","QQQ: 79.9%, TQQQ: 20.0%",899.45894704358
356,2020-04-22 05:00:00-07:00,14063,v3.5b Cell 4: Sideways/High,TQQQ,SELL,"Kalman T_norm=0.668, SMA_fast=196.35 vs SMA_slow=205.56, z_score=1.126, vol_crush=False",196.35325,205.56314285714285,0.6680209884368348,1.1262092905905028,1.0,0.2,1.0,MARKET,2499,7.80593625,19507.03468875,0.0,24.99,99173.039704358,99128.523143108,110.788454358,19592.833143108,"QQQ: 80.2%, TQQQ: 19.7%","CASH: 19.8%, QQQ: 80.2%",891.28523143108
357,2020-04-22 05:00:00-07:00,14063,v3.5b Cell 4: Sideways/High,QQQ,SELL,"Kalman T_norm=0.668, SMA_fast=196.35 vs SMA_slow=205.56, z_score=1.126, vol_crush=False",196.35325,205.56314285714285,0.6680209884368348,1.1262092905905028,1.0,0.2,1.0,MARKET,377,210.75903,79456.15431,0.0,3.77,99128.523143108,99045.217453108,19592.833143108,99045.217453108,"CASH: 19.8%, QQQ: 80.2%",CASH: 100.0%,890.45217453108
358,2020-04-22 05:00:00-07:00,14063,v3.5b Cell 4: Sideways/High,TMF,BUY,"Kalman T_norm=0.668, SMA_fast=196.35 vs SMA_slow=205.56, z_score=1.126, vol_crush=False",196.35325,205.56314285714285,0.6680209884368348,1.1262092905905028,1.0,0.2,1.0,MARKET,87,454.7543,39563.6241,0.0,0.87,99045.217453108,99004.823353108,99045.217453108,59480.723353108,CASH: 100.0%,"CASH: 60.1%, TMF: 39.9%",890.04823353108
359,2020-04-27 05:00:00-07:00,14076,v3.5b Cell 3: Sideways/Low,TMF,SELL,"Kalman T_norm=0.693, SMA_fast=196.65 vs SMA_slow=206.14, z_score=0.747, vol_crush=True",196.65325,206.14164285714284,0.6927114530560597,0.7465400559321568,1.0,0.2,1.0,MARKET,87,464.9346,40449.3102,0.0,0.87,99970.523353108,99929.163553108,59480.723353108,99929.163553108,"CASH: 59.5%, TMF: 40.5%",CASH: 100.0%,899.29163553108
360,2020-04-27 05:00:00-07:00,14076,v3.5b Cell 3: Sideways/Low,TQQQ,BUY,"Kalman T_norm=0.693, SMA_fast=196.65 vs SMA_slow=206.14, z_score=0.747, vol_crush=True",196.65325,206.14164285714284,0.6927114530560597,0.7465400559321568,1.0,0.2,1.0,MARKET,2450,8.1456375,19956.811875,0.0,24.5,99929.163553108,99884.726678108,99929.163553108,79947.851678108,CASH: 100.0%,"CASH: 80.0%, TQQQ: 20.0%",898.84726678108
361,2020-04-27 05:00:00-07:00,14076,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.693, SMA_fast=196.65 vs SMA_slow=206.14, z_score=0.747, vol_crush=True",196.65325,206.14164285714284,0.6927114530560597,0.7465400559321568,1.0,0.2,1.0,MARKET,370,215.77556,79836.9572,0.0,3.7,99884.726678108,99801.269478108,79947.851678108,107.194478108,"CASH: 80.0%, TQQQ: 20.0%","QQQ: 79.9%, TQQQ: 20.0%",898.01269478108
362,2020-05-21 05:00:00-07:00,14173,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.649, SMA_fast=210.39 vs SMA_slow=209.91, z_score=-0.118, vol_crush=True",210.39274999999998,209.9082857142857,0.6494470822418005,-0.11840768450582717,1.0,0.2,1.0,MARKET,179,228.64113,40926.76227,0.0,1.79,108832.781978108,108790.024248108,107.194478108,41032.166748108,"QQQ: 77.8%, TQQQ: 22.1%","CASH: 37.7%, QQQ: 40.2%, TQQQ: 22.1%",987.90024248108
363,2020-05-21 05:00:00-07:00,14173,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.649, SMA_fast=210.39 vs SMA_slow=209.91, z_score=-0.118, vol_crush=True",210.39274999999998,209.9082857142857,0.6494470822418005,-0.11840768450582717,1.0,0.2,1.0,MARKET,4172,9.82356375,40983.907965,0.0,41.72,108790.024248108,108707.361283108,41032.166748108,6.538783108,"CASH: 37.7%, QQQ: 40.2%, TQQQ: 22.1%","QQQ: 40.2%, TQQQ: 59.8%",987.07361283108
364,2020-07-24 05:00:00-07:00,14400,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.012, SMA_fast=248.91 vs SMA_slow=223.04, z_score=-0.180, vol_crush=False",248.91499999999996,223.04392857142855,0.011525945606335287,-0.17965832265329956,1.0,0.2,1.0,MARKET,4567,13.27296375,60617.62544625,0.0,45.67,136800.046283108,136693.697979358,6.538783108,60578.494229358,"QQQ: 35.7%, TQQQ: 64.3%","CASH: 44.3%, QQQ: 35.7%, TQQQ: 20.0%",1266.93697979358
365,2020-07-24 05:00:00-07:00,14400,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.012, SMA_fast=248.91 vs SMA_slow=223.04, z_score=-0.180, vol_crush=False",248.91499999999996,223.04392857142855,0.011525945606335287,-0.17965832265329956,1.0,0.2,1.0,MARKET,236,255.81556,60372.47216,0.0,2.36,136693.697979358,136631.025819358,60578.494229358,203.662069358,"CASH: 44.3%, QQQ: 35.7%, TQQQ: 20.0%","QQQ: 79.9%, TQQQ: 20.0%",1266.31025819358
366,2020-08-24 05:00:00-07:00,14505,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.062, SMA_fast=264.73 vs SMA_slow=230.53, z_score=-0.460, vol_crush=True",264.73125000000005,230.52621428571427,0.06177419991147696,-0.460366592382144,1.0,0.2,1.0,MARKET,204,283.34637,57802.65948,0.0,2.04,157615.247069358,157555.346549358,203.662069358,58004.281549358,"QQQ: 76.8%, TQQQ: 23.0%","CASH: 36.8%, QQQ: 40.1%, TQQQ: 23.0%",1475.55346549358
367,2020-08-24 05:00:00-07:00,14505,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.062, SMA_fast=264.73 vs SMA_slow=230.53, z_score=-0.460, vol_crush=True",264.73125000000005,230.52621428571427,0.06177419991147696,-0.460366592382144,1.0,0.2,1.0,MARKET,3278,17.682665,57963.77587,0.0,32.78,157555.346549358,157464.660679358,58004.281549358,7.725679358,"CASH: 36.8%, QQQ: 40.1%, TQQQ: 23.0%","QQQ: 40.2%, TQQQ: 59.8%",1474.64660679358
368,2020-09-08 05:00:00-07:00,14557,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=-0.023, SMA_fast=273.41 vs SMA_slow=234.62, z_score=0.108, vol_crush=False",273.40875,234.6242142857143,-0.022858162458121757,0.10846570933481095,1.0,0.2,1.0,MARKET,3589,17.687295,63479.701755,0.0,35.89,154627.340679358,154527.907434358,7.725679358,63451.537434358,"QQQ: 38.9%, TQQQ: 61.1%","CASH: 41.1%, QQQ: 39.0%, TQQQ: 20.0%",1445.27907434358
369,2020-09-08 05:00:00-07:00,14557,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=-0.023, SMA_fast=273.41 vs SMA_slow=234.62, z_score=0.108, vol_crush=False",273.40875,234.6242142857143,-0.022858162458121757,0.10846570933481095,1.0,0.2,1.0,MARKET,234,270.21995,63231.4683,0.0,2.34,154527.907434358,154462.399134358,63451.537434358,217.729134358,"CASH: 41.1%, QQQ: 39.0%, TQQQ: 20.0%","QQQ: 79.9%, TQQQ: 20.0%",1444.62399134358
370,2020-10-15 05:00:00-07:00,14699,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.053, SMA_fast=280.86 vs SMA_slow=249.93, z_score=-0.214, vol_crush=False",280.856,249.9304285714286,0.05324830767947145,-0.2144824837517297,1.0,0.2,1.0,MARKET,229,289.8099,66366.4671,0.0,2.29,164917.909134358,164849.186234358,217.729134358,66581.906234358,"QQQ: 80.4%, TQQQ: 19.5%","CASH: 40.4%, QQQ: 40.1%, TQQQ: 19.5%",1548.49186234358
371,2020-10-15 05:00:00-07:00,14699,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.053, SMA_fast=280.86 vs SMA_slow=249.93, z_score=-0.214, vol_crush=False",280.856,249.9304285714286,0.05324830767947145,-0.2144824837517297,1.0,0.2,1.0,MARKET,3609,18.43842,66544.25778,0.0,36.09,164849.186234358,164746.618454358,66581.906234358,1.558454358,"CASH: 40.4%, QQQ: 40.1%, TQQQ: 19.5%","QQQ: 40.1%, TQQQ: 59.9%",1547.46618454358
372,2020-10-19 05:00:00-07:00,14706,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.022, SMA_fast=281.12 vs SMA_slow=251.29, z_score=-0.240, vol_crush=False",281.11875,251.28664285714285,0.022165949666970323,-0.23989434027831283,1.0,0.2,1.0,MARKET,3572,18.1193625,64722.36285,0.0,35.72,161797.995954358,161697.488804358,1.558454358,64688.201304358,"QQQ: 40.0%, TQQQ: 60.0%","CASH: 40.0%, QQQ: 40.0%, TQQQ: 20.0%",1516.97488804358
373,2020-10-19 05:00:00-07:00,14706,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.022, SMA_fast=281.12 vs SMA_slow=251.29, z_score=-0.240, vol_crush=False",281.11875,251.28664285714285,0.022165949666970323,-0.23989434027831283,1.0,0.2,1.0,MARKET,227,284.0838,64487.0226,0.0,2.27,161697.488804358,161630.796204358,64688.201304358,198.908704358,"CASH: 40.0%, QQQ: 40.0%, TQQQ: 20.0%","QQQ: 79.9%, TQQQ: 20.0%",1516.30796204358
374,2020-11-13 06:00:00-08:00,14809,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.068, SMA_fast=281.36 vs SMA_slow=262.01, z_score=-0.173, vol_crush=False",281.35575000000006,262.0067857142857,0.06754019148700179,-0.17329446925617678,1.0,0.2,1.0,MARKET,228,290.63907,66265.70796,0.0,2.28,164883.851204358,164815.239164358,198.908704358,66462.336664358,"QQQ: 80.3%, TQQQ: 19.6%","CASH: 40.3%, QQQ: 40.1%, TQQQ: 19.6%",1548.15239164358
375,2020-11-13 06:00:00-08:00,14809,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.068, SMA_fast=281.36 vs SMA_slow=262.01, z_score=-0.173, vol_crush=False",281.35575000000006,262.0067857142857,0.06754019148700179,-0.17329446925617678,1.0,0.2,1.0,MARKET,3657,18.1606425,66413.4696225,0.0,36.57,164815.239164358,164712.322041858,66462.336664358,12.297041858,"CASH: 40.3%, QQQ: 40.1%, TQQQ: 19.6%","QQQ: 40.1%, TQQQ: 59.9%",1547.12322041858
376,2021-01-15 06:00:00-08:00,15020,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.029, SMA_fast=306.36 vs SMA_slow=284.07, z_score=-0.881, vol_crush=False",306.361,284.07128571428575,0.028895654365585947,-0.881481138369256,1.0,0.2,1.0,MARKET,3715,22.14907875,82283.82755625,0.0,37.15,191371.774541858,191252.258348108,12.297041858,82258.974598108,"QQQ: 37.0%, TQQQ: 63.0%","CASH: 43.0%, QQQ: 37.0%, TQQQ: 20.0%",1812.52258348108
377,2021-01-15 06:00:00-08:00,15020,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.029, SMA_fast=306.36 vs SMA_slow=284.07, z_score=-0.881, vol_crush=False",306.361,284.07128571428575,0.028895654365585947,-0.881481138369256,1.0,0.2,1.0,MARKET,263,312.17186,82101.19918,0.0,2.63,191252.258348108,191167.609168108,82258.974598108,155.145418108,"CASH: 43.0%, QQQ: 37.0%, TQQQ: 20.0%","QQQ: 79.9%, TQQQ: 20.0%",1811.67609168108
